,name,value,year,rank,prevValue
65,Sam Lacey,16.8,1977,0,13.1
66,Dave Cowens,16.6,1977,0,14.0
67,Wes Unseld,16.3,1977,0,12.4
68,Elvin Hayes,14.2,1977,0,9.6
69,Randy Smith,13.8,1977,0,9.9
70,Pete Maravich,12.5,1977,0,9.6
71,Calvin Murphy,11.9,1977,0,9.3
72,Norm Van Lier,11.6,1977,0,9.3
73,John Havlicek,11.4,1977,0,9.4
74,Clifford Ray,11.3,1977,0,9.5
75,Sidney Wicks,11.2,1977,0,9.4
76,Fred Brown,11.1,1977,0,9.6
77,Bob Dandridge,11.1,1977,0,0
78,Rudy Tomjanovich,10.9,1977,0,7.7
79,Slick Watts,10.6,1977,0,0
80,Kareem Abdul-Jabbar,42.9,1978,0,36.6
81,Bob Lanier,29.5,1978,0,25.3
82,Bob McAdoo,25.6,1978,0,21.2
83,Rick Barry,23.5,1978,0,19.6
84,Dave Cowens,21.8,1978,0,16.6
85,Walt Frazier,21.0,1978,0,19.2
86,Wes Unseld,20.5,1978,0,16.3
87,Sam Lacey,19.7,1978,0,16.8
88,Elvin Hayes,16.9,1978,0,14.2
89,Randy Smith,16.9,1978,0,13.8
90,Bill Walton,14.2,1978,0,0
91,Clifford Ray,14.0,1978,0,11.3
92,Bob Dandridge,13.9,1978,0,11.1
93,Calvin Murphy,13.8,1978,0,11.9
94,Pete Maravich,13.5,1978,0,12.5
95,George McGinnis,13.4,1978,0,0
96,John Drew,13.3,1978,0,0
97,Fred Brown,13.1,1978,0,11.1
98,Paul Westphal,13.0,1978,0,0
99,Norm Van Lier,12.7,1978,0,11.6
100,Kareem Abdul-Jabbar,50.6,1979,0,42.9
101,Bob Lanier,31.6,1979,0,29.5
102,Bob McAdoo,27.4,1979,0,25.6
103,Wes Unseld,25.1,1979,0,20.5
104,Rick Barry,24.6,1979,0,23.5
105,Sam Lacey,23.9,1979,0,19.7
106,Dave Cowens,23.8,1979,0,21.8
107,Walt Frazier,20.9,1979,0,21.0
108,Elvin Hayes,19.8,1979,0,16.9
109,Randy Smith,18.4,1979,0,16.9
110,Bob Dandridge,17.3,1979,0,13.9
111,George McGinnis,16.6,1979,0,13.4
112,Alvan Adams,16.2,1979,0,0
113,Artis Gilmore,15.7,1979,0,0
114,Paul Westphal,15.4,1979,0,13.0
115,John Drew,15.3,1979,0,13.3
116,Calvin Murphy,15.3,1979,0,13.8
117,Clifford Ray,15.3,1979,0,14.0
118,Fred Brown,14.2,1979,0,13.1
119,Bill Walton,14.2,1979,0,14.2
120,Kareem Abdul-Jabbar,57.5,1980,0,50.6
121,Bob Lanier,34.2,1980,0,31.6
122,Wes Unseld,29.9,1980,0,25.1
123,Bob McAdoo,27.9,1980,0,27.4
124,Sam Lacey,27.5,1980,0,23.9
125,Rick Barry,25.8,1980,0,24.6
126,Dave Cowens,25.6,1980,0,23.8
127,Elvin Hayes,21.1,1980,0,19.8
128,Walt Frazier,20.9,1980,0,20.9
129,Randy Smith,19.8,1980,0,18.4
130,Alvan Adams,19.7,1980,0,16.2
131,Julius Erving,19.6,1980,0,0
132,Paul Westphal,18.4,1980,0,15.4
133,George McGinnis,18.0,1980,0,16.6
134,Bob Dandridge,17.9,1980,0,17.3
135,Artis Gilmore,17.7,1980,0,15.7
136,Calvin Murphy,17.0,1980,0,15.3
137,Bobby Jones,16.5,1980,0,0
138,John Drew,16.1,1980,0,15.3
139,Clifford Ray,15.8,1980,0,15.3
140,Kareem Abdul-Jabbar,62.9,1981,0,57.5
141,Bob Lanier,36.6,1981,0,34.2
142,Wes Unseld,32.8,1981,0,29.9
143,Sam Lacey,30.0,1981,0,27.5
144,Bob McAdoo,27.9,1981,0,27.9
145,Julius Erving,26.9,1981,0,19.6
146,Rick Barry,25.8,1981,0,25.8
147,Dave Cowens,25.6,1981,0,25.6
148,Alvan Adams,23.5,1981,0,19.7
149,Artis Gilmore,22.6,1981,0,17.7
150,Elvin Hayes,22.3,1981,0,21.1
151,Walt Frazier,20.9,1981,0,20.9
152,Randy Smith,20.3,1981,0,19.8
153,Bobby Jones,20.1,1981,0,16.5
154,Marques Johnson,18.8,1981,0,0
155,George McGinnis,18.8,1981,0,18.0
156,Paul Westphal,18.6,1981,0,18.4
157,Adrian Dantley,18.5,1981,0,0
158,Bob Dandridge,18.0,1981,0,17.9
159,Calvin Murphy,17.8,1981,0,17.0
160,Kareem Abdul-Jabbar,67.2,1982,0,62.9
161,Bob Lanier,38.7,1982,0,36.6
162,Julius Erving,33.7,1982,0,26.9
163,Wes Unseld,32.8,1982,0,32.8
164,Sam Lacey,29.9,1982,0,30.0
165,Bob McAdoo,27.6,1982,0,27.9
166,Artis Gilmore,27.1,1982,0,22.6
167,Alvan Adams,27.0,1982,0,23.5
168,Rick Barry,25.8,1982,0,25.8
169,Dave Cowens,25.6,1982,0,25.6
170,Adrian Dantley,23.8,1982,0,18.5
171,Elvin Hayes,23.7,1982,0,22.3
172,Bobby Jones,23.5,1982,0,20.1
173,Moses Malone,22.5,1982,0,0
174,Marques Johnson,21.1,1982,0,18.8
175,Walt Frazier,20.9,1982,0,20.9
176,George Gervin,20.3,1982,0,0
177,Randy Smith,20.1,1982,0,20.3
178,Cedric Maxwell,19.6,1982,0,0
179,George McGinnis,19.5,1982,0,18.8
180,Kareem Abdul-Jabbar,70.9,1983,0,67.2
181,Bob Lanier,39.5,1983,0,38.7
182,Julius Erving,38.8,1983,0,33.7
183,Wes Unseld,32.8,1983,0,32.8
184,Artis Gilmore,31.1,1983,0,27.1
185,Alvan Adams,30.2,1983,0,27.0
186,Sam Lacey,29.7,1983,0,29.9
187,Bob McAdoo,27.7,1983,0,27.6
188,Moses Malone,26.5,1983,0,22.5
189,Bobby Jones,26.3,1983,0,23.5
190,Dave Cowens,26.2,1983,0,25.6
191,Marques Johnson,26.0,1983,0,21.1
192,Rick Barry,25.8,1983,0,25.8
193,Larry Bird,25.4,1983,0,0
194,Adrian Dantley,25.2,1983,0,23.8
195,Elvin Hayes,24.1,1983,0,23.7
196,Magic Johnson,23.8,1983,0,0
197,George Gervin,22.5,1983,0,20.3
198,Cedric Maxwell,21.8,1983,0,19.6
199,Dan Roundfield,21.3,1983,0,0
200,Kareem Abdul-Jabbar,74.1,1984,0,70.9
201,Julius Erving,44.1,1984,0,38.8
202,Bob Lanier,41.9,1984,0,39.5
203,Artis Gilmore,33.5,1984,0,31.1
204,Larry Bird,32.8,1984,0,25.4
205,Wes Unseld,32.8,1984,0,32.8
206,Alvan Adams,31.7,1984,0,30.2
207,Adrian Dantley,30.0,1984,0,25.2
208,Marques Johnson,30.0,1984,0,26.0
209,Sam Lacey,29.7,1984,0,29.7
210,Magic Johnson,29.1,1984,0,23.8
211,Bobby Jones,29.1,1984,0,26.3
212,Moses Malone,28.2,1984,0,26.5
213,Bob McAdoo,26.9,1984,0,27.7
214,Dave Cowens,26.2,1984,0,26.2
215,Rick Barry,25.8,1984,0,25.8
216,Cedric Maxwell,24.2,1984,0,21.8
217,Dan Roundfield,24.0,1984,0,21.3
218,George Gervin,23.6,1984,0,22.5
219,Elvin Hayes,23.3,1984,0,24.1
220,Kareem Abdul-Jabbar,78.7,1985,0,74.1
221,Julius Erving,47.4,1985,0,44.1
222,Bob Lanier,41.9,1985,0,41.9
223,Larry Bird,41.2,1985,0,32.8
224,Artis Gilmore,36.9,1985,0,33.5
225,Alvan Adams,35.1,1985,0,31.7
226,Magic Johnson,34.3,1985,0,29.1
227,Adrian Dantley,33.0,1985,0,30.0
228,Wes Unseld,32.8,1985,0,32.8
229,Bobby Jones,31.2,1985,0,29.1
230,Marques Johnson,31.1,1985,0,30.0
231,Moses Malone,30.9,1985,0,28.2
232,Sam Lacey,29.7,1985,0,29.7
233,Bob McAdoo,26.8,1985,0,26.9
234,Alex English,26.3,1985,0,0
235,Dave Cowens,26.2,1985,0,26.2
236,Jack Sikma,25.9,1985,0,0
237,Rick Barry,25.8,1985,0,25.8
238,Sidney Moncrief,25.8,1985,0,0
239,Gus Williams,25.5,1985,0,0
240,Kareem Abdul-Jabbar,83.1,1986,0,78.7
241,Julius Erving,50.2,1986,0,47.4
242,Larry Bird,50.0,1986,0,41.2
243,Bob Lanier,41.9,1986,0,41.9
244,Magic Johnson,39.5,1986,0,34.3
245,Artis Gilmore,38.9,1986,0,36.9
246,Adrian Dantley,37.8,1986,0,33.0
247,Alvan Adams,37.4,1986,0,35.1
248,Marques Johnson,33.9,1986,0,31.1
249,Wes Unseld,32.8,1986,0,32.8
250,Bobby Jones,32.0,1986,0,31.2
251,Moses Malone,31.7,1986,0,30.9
252,Sidney Moncrief,30.4,1986,0,25.8
253,Sam Lacey,29.7,1986,0,29.7
254,Alex English,29.5,1986,0,26.3
255,Jack Sikma,29.1,1986,0,25.9
256,Cedric Maxwell,27.2,1986,0,24.2
257,Bob McAdoo,26.5,1986,0,26.8
258,Dave Cowens,26.2,1986,0,26.2
259,Dan Roundfield,26.1,1986,0,24.0
260,Kareem Abdul-Jabbar,85.3,1987,0,83.1
261,Larry Bird,58.5,1987,0,50.0
262,Julius Erving,51.6,1987,0,50.2
263,Magic Johnson,46.9,1987,0,39.5
264,Bob Lanier,41.9,1987,0,41.9
265,Adrian Dantley,40.3,1987,0,37.8
266,Artis Gilmore,40.1,1987,0,38.9
267,Alvan Adams,38.3,1987,0,37.4
268,Moses Malone,34.2,1987,0,31.7
269,Marques Johnson,33.7,1987,0,33.9
270,Wes Unseld,32.8,1987,0,32.8
271,Bobby Jones,32.0,1987,0,32.0
272,Alex English,31.8,1987,0,29.5
273,Jack Sikma,31.7,1987,0,29.1
274,Sidney Moncrief,31.2,1987,0,30.4
275,Sam Lacey,29.7,1987,0,29.7
276,Cedric Maxwell,28.5,1987,0,27.2
277,Robert Parish,28.3,1987,0,0
278,Maurice Cheeks,26.9,1987,0,0
279,Bob McAdoo,26.5,1987,0,26.5
280,Kareem Abdul-Jabbar,86.1,1988,0,85.3
281,Larry Bird,66.6,1988,0,58.5
282,Magic Johnson,51.8,1988,0,46.9
283,Julius Erving,51.6,1988,0,51.6
284,Adrian Dantley,42.4,1988,0,40.3
285,Bob Lanier,41.9,1988,0,41.9
286,Artis Gilmore,39.6,1988,0,40.1
287,Alvan Adams,39.3,1988,0,38.3
288,Moses Malone,36.7,1988,0,34.2
289,Jack Sikma,35.8,1988,0,31.7
290,Alex English,34.3,1988,0,31.8
291,Marques Johnson,33.7,1988,0,33.7
292,Wes Unseld,32.8,1988,0,32.8
293,Sidney Moncrief,32.1,1988,0,31.2
294,Bobby Jones,32.0,1988,0,32.0
295,Robert Parish,30.3,1988,0,28.3
296,Maurice Cheeks,29.7,1988,0,26.9
297,Sam Lacey,29.7,1988,0,29.7
298,Michael Jordan,29.4,1988,0,0
299,Cedric Maxwell,28.8,1988,0,28.5
300,Kareem Abdul-Jabbar,86.0,1989,0,86.1
301,Larry Bird,66.7,1989,0,66.6
302,Magic Johnson,60.0,1989,0,51.8
303,Julius Erving,51.6,1989,0,51.6
304,Adrian Dantley,43.8,1989,0,42.4
305,Bob Lanier,41.9,1989,0,41.9
306,Michael Jordan,41.4,1989,0,29.4
307,Moses Malone,39.7,1989,0,36.7
308,Artis Gilmore,39.6,1989,0,39.6
309,Jack Sikma,39.5,1989,0,35.8
310,Alvan Adams,39.3,1989,0,39.3
311,Charles Barkley,36.2,1989,0,0
312,Alex English,35.6,1989,0,34.3
313,Robert Parish,34.7,1989,0,30.3
314,Marques Johnson,33.7,1989,0,33.7
315,Sidney Moncrief,33.5,1989,0,32.1
316,Wes Unseld,32.8,1989,0,32.8
317,Bobby Jones,32.0,1989,0,32.0
318,Maurice Cheeks,30.8,1989,0,29.7
319,Clyde Drexler,30.8,1989,0,0
320,Kareem Abdul-Jabbar,86.0,1990,0,86.0
321,Larry Bird,72.8,1990,0,66.7
322,Magic Johnson,68.5,1990,0,60.0
323,Julius Erving,51.6,1990,0,51.6
324,Michael Jordan,51.5,1990,0,41.4
325,Charles Barkley,45.4,1990,0,36.2
326,Adrian Dantley,44.1,1990,0,43.8
327,Bob Lanier,41.9,1990,0,41.9
328,Moses Malone,41.8,1990,0,39.7
329,Jack Sikma,41.2,1990,0,39.5
330,Artis Gilmore,39.6,1990,0,39.6
331,Alvan Adams,39.3,1990,0,39.3
332,Clyde Drexler,37.5,1990,0,30.8
333,Robert Parish,36.8,1990,0,34.7
334,Alex English,36.6,1990,0,35.6
335,Marques Johnson,33.6,1990,0,33.7
336,Sidney Moncrief,33.5,1990,0,33.5
337,Wes Unseld,32.8,1990,0,32.8
338,Larry Nance,32.6,1990,0,0
339,Maurice Cheeks,32.5,1990,0,30.8
340,Kareem Abdul-Jabbar,86.0,1991,0,86.0
341,Larry Bird,76.6,1991,0,72.8
342,Magic Johnson,76.1,1991,0,68.5
343,Michael Jordan,61.3,1991,0,51.5
344,Charles Barkley,52.8,1991,0,45.4
345,Julius Erving,51.6,1991,0,51.6
346,Clyde Drexler,44.1,1991,0,37.5
347,Adrian Dantley,44.0,1991,0,44.1
348,Moses Malone,42.3,1991,0,41.8
349,Jack Sikma,42.0,1991,0,41.2
350,Bob Lanier,41.9,1991,0,41.9
351,Artis Gilmore,39.6,1991,0,39.6
352,Alvan Adams,39.3,1991,0,39.3
353,Robert Parish,39.1,1991,0,36.8
354,Larry Nance,37.0,1991,0,32.6
355,Hakeem Olajuwon,35.7,1991,0,0
356,Alex English,35.6,1991,0,36.6
357,Sidney Moncrief,33.9,1991,0,33.5
358,Isiah Thomas,33.8,1991,0,0
359,Marques Johnson,33.6,1991,0,33.6
360,Kareem Abdul-Jabbar,86.0,1992,0,86.0
361,Larry Bird,79.7,1992,0,76.6
362,Magic Johnson,76.1,1992,0,76.1
363,Michael Jordan,69.6,1992,0,61.3
364,Charles Barkley,59.7,1992,0,52.8
365,Julius Erving,51.6,1992,0,51.6
366,Clyde Drexler,51.3,1992,0,44.1
367,Adrian Dantley,44.0,1992,0,44.0
368,Moses Malone,43.6,1992,0,42.3
369,Larry Nance,42.6,1992,0,37.0
370,Jack Sikma,42.0,1992,0,42.0
371,Bob Lanier,41.9,1992,0,41.9
372,Robert Parish,40.8,1992,0,39.1
373,Hakeem Olajuwon,40.4,1992,0,35.7
374,Artis Gilmore,39.6,1992,0,39.6
375,Alvan Adams,39.3,1992,0,39.3
376,Isiah Thomas,35.9,1992,0,33.8
377,Alex English,35.6,1992,0,35.6
378,Dominique Wilkins,34.7,1992,0,0
379,Kevin McHale,34.1,1992,0,0
380,Kareem Abdul-Jabbar,86.0,1993,0,86.0
381,Larry Bird,79.7,1993,0,79.7
382,Michael Jordan,78.5,1993,0,69.6
383,Magic Johnson,76.1,1993,0,76.1
384,Charles Barkley,67.2,1993,0,59.7
385,Clyde Drexler,54.7,1993,0,51.3
386,Julius Erving,51.6,1993,0,51.6
387,Hakeem Olajuwon,48.9,1993,0,40.4
388,Larry Nance,47.1,1993,0,42.6
389,Adrian Dantley,44.0,1993,0,44.0
390,Moses Malone,43.6,1993,0,43.6
391,Robert Parish,42.3,1993,0,40.8
392,Jack Sikma,42.0,1993,0,42.0
393,Bob Lanier,41.9,1993,0,41.9
394,Karl Malone,40.1,1993,0,0
395,Artis Gilmore,39.6,1993,0,39.6
396,Alvan Adams,39.3,1993,0,39.3
397,Dominique Wilkins,38.5,1993,0,34.7
398,Isiah Thomas,37.5,1993,0,35.9
399,Alex English,35.6,1993,0,35.6
400,Kareem Abdul-Jabbar,86.0,1994,0,86.0
401,Larry Bird,79.7,1994,0,79.7
402,Michael Jordan,78.5,1994,0,78.5
403,Magic Johnson,76.1,1994,0,76.1
404,Charles Barkley,71.6,1994,0,67.2
405,Clyde Drexler,58.2,1994,0,54.7
406,Hakeem Olajuwon,56.4,1994,0,48.9
407,Julius Erving,51.6,1994,0,51.6
408,Larry Nance,47.9,1994,0,47.1
409,Karl Malone,47.1,1994,0,40.1
410,Adrian Dantley,44.0,1994,0,44.0
411,Moses Malone,43.3,1994,0,43.6
412,Robert Parish,42.7,1994,0,42.3
413,Jack Sikma,42.0,1994,0,42.0
414,Bob Lanier,41.9,1994,0,41.9
415,Dominique Wilkins,40.4,1994,0,38.5
416,David Robinson,39.9,1994,0,0
417,Artis Gilmore,39.6,1994,0,39.6
418,Alvan Adams,39.3,1994,0,39.3
419,Isiah Thomas,37.5,1994,0,37.5
420,Kareem Abdul-Jabbar,86.0,1995,0,86.0
421,Larry Bird,79.7,1995,0,79.7
422,Michael Jordan,79.3,1995,0,78.5
423,Charles Barkley,76.7,1995,0,71.6
424,Magic Johnson,76.1,1995,0,76.1
425,Clyde Drexler,64.1,1995,0,58.2
426,Hakeem Olajuwon,61.7,1995,0,56.4
427,Karl Malone,53.2,1995,0,47.1
428,Julius Erving,51.6,1995,0,51.6
429,David Robinson,48.0,1995,0,39.9
430,Larry Nance,47.9,1995,0,47.9
431,Adrian Dantley,44.0,1995,0,44.0
432,Moses Malone,43.3,1995,0,43.3
433,Jack Sikma,42.0,1995,0,42.0
434,Bob Lanier,41.9,1995,0,41.9
435,Robert Parish,41.7,1995,0,42.7
436,Dominique Wilkins,41.3,1995,0,40.4
437,John Stockton,40.6,1995,0,0
438,Artis Gilmore,39.6,1995,0,39.6
439,Scottie Pippen,39.5,1995,0,0
440,Michael Jordan,87.6,1996,0,79.3
441,Kareem Abdul-Jabbar,86.0,1996,0,86.0
442,Charles Barkley,81.9,1996,0,76.7
443,Larry Bird,79.7,1996,0,79.7
444,Magic Johnson,77.4,1996,0,76.1
445,Clyde Drexler,67.4,1996,0,64.1
446,Hakeem Olajuwon,66.3,1996,0,61.7
447,Karl Malone,60.6,1996,0,53.2
448,David Robinson,56.5,1996,0,48.0
449,Julius Erving,51.6,1996,0,51.6
450,Larry Nance,47.9,1996,0,47.9
451,Scottie Pippen,45.8,1996,0,39.5
452,John Stockton,44.8,1996,0,40.6
453,Adrian Dantley,44.0,1996,0,44.0
454,Moses Malone,43.3,1996,0,43.3
455,Jack Sikma,42.0,1996,0,42.0
456,Bob Lanier,41.9,1996,0,41.9
457,Robert Parish,41.5,1996,0,41.7
458,Dominique Wilkins,41.3,1996,0,41.3
459,Artis Gilmore,39.6,1996,0,39.6
460,Michael Jordan,94.5,1997,0,87.6
461,Charles Barkley,86.6,1997,0,81.9
462,Kareem Abdul-Jabbar,86.0,1997,0,86.0
463,Larry Bird,79.7,1997,0,79.7
464,Magic Johnson,77.4,1997,0,77.4
465,Clyde Drexler,71.8,1997,0,67.4
466,Hakeem Olajuwon,70.1,1997,0,66.3
467,Karl Malone,68.5,1997,0,60.6
468,David Robinson,56.7,1997,0,56.5
469,Scottie Pippen,52.5,1997,0,45.8
470,Julius Erving,51.6,1997,0,51.6
471,John Stockton,49.1,1997,0,44.8
472,Larry Nance,47.9,1997,0,47.9
473,Adrian Dantley,44.0,1997,0,44.0
474,Moses Malone,43.3,1997,0,43.3
475,Jack Sikma,42.0,1997,0,42.0
476,Dominique Wilkins,42.0,1997,0,41.3
477,Bob Lanier,41.9,1997,0,41.9
478,Robert Parish,41.5,1997,0,41.5
479,Patrick Ewing,41.3,1997,0,0
480,Michael Jordan,99.8,1998,0,94.5
481,Charles Barkley,90.0,1998,0,86.6
482,Kareem Abdul-Jabbar,86.0,1998,0,86.0
483,Larry Bird,79.7,1998,0,79.7
484,Magic Johnson,77.4,1998,0,77.4
485,Clyde Drexler,75.6,1998,0,71.8
486,Karl Malone,75.4,1998,0,68.5
487,Hakeem Olajuwon,72.4,1998,0,70.1
488,David Robinson,62.7,1998,0,56.7
489,Scottie Pippen,55.7,1998,0,52.5
490,Julius Erving,51.6,1998,0,51.6
491,John Stockton,51.3,1998,0,49.1
492,Larry Nance,47.9,1998,0,47.9
493,Adrian Dantley,44.0,1998,0,44.0
494,Moses Malone,43.3,1998,0,43.3
495,Reggie Miller,43.2,1998,0,0
496,Jack Sikma,42.0,1998,0,42.0
497,Dominique Wilkins,42.0,1998,0,42.0
498,Bob Lanier,41.9,1998,0,41.9
499,Patrick Ewing,41.7,1998,0,41.3
500,Michael Jordan,99.8,1999,0,99.8
501,Charles Barkley,92.8,1999,0,90.0
502,Kareem Abdul-Jabbar,86.0,1999,0,86.0
503,Larry Bird,79.7,1999,0,79.7
504,Karl Malone,79.5,1999,0,75.4
505,Magic Johnson,77.4,1999,0,77.4
506,Clyde Drexler,75.6,1999,0,75.6
507,Hakeem Olajuwon,74.6,1999,0,72.4
508,David Robinson,66.4,1999,0,62.7
509,Scottie Pippen,58.5,1999,0,55.7
510,John Stockton,53.3,1999,0,51.3
511,Julius Erving,51.6,1999,0,51.6
512,Larry Nance,47.9,1999,0,47.9
513,Reggie Miller,45.7,1999,0,43.2
514,Adrian Dantley,44.0,1999,0,44.0
515,Moses Malone,43.3,1999,0,43.3
516,Patrick Ewing,42.2,1999,0,41.7
517,Jack Sikma,42.0,1999,0,42.0
518,Bob Lanier,41.9,1999,0,41.9
519,Dominique Wilkins,41.8,1999,0,42.0
520,Michael Jordan,99.8,2000,0,99.8
521,Charles Barkley,93.5,2000,0,92.8
522,Karl Malone,86.1,2000,0,79.5
523,Kareem Abdul-Jabbar,86.0,2000,0,86.0
524,Larry Bird,79.7,2000,0,79.7
525,Magic Johnson,77.4,2000,0,77.4
526,Clyde Drexler,75.6,2000,0,75.6
527,Hakeem Olajuwon,74.8,2000,0,74.6
528,David Robinson,71.2,2000,0,66.4
529,Scottie Pippen,62.9,2000,0,58.5
530,John Stockton,56.9,2000,0,53.3
531,Julius Erving,51.6,2000,0,51.6
532,Reggie Miller,49.7,2000,0,45.7
533,Larry Nance,47.9,2000,0,47.9
534,Adrian Dantley,44.0,2000,0,44.0
535,Gary Payton,43.8,2000,0,0
536,Moses Malone,43.3,2000,0,43.3
537,Jeff Hornacek,43.2,2000,0,0
538,Patrick Ewing,42.4,2000,0,42.2
539,Jack Sikma,42.0,2000,0,42.0
540,Michael Jordan,99.8,2001,0,99.8
541,Charles Barkley,93.5,2001,0,93.5
542,Karl Malone,91.8,2001,0,86.1
543,Kareem Abdul-Jabbar,86.0,2001,0,86.0
544,Larry Bird,79.7,2001,0,79.7
545,Magic Johnson,77.4,2001,0,77.4
546,Hakeem Olajuwon,76.4,2001,0,74.8
547,David Robinson,75.7,2001,0,71.2
548,Clyde Drexler,75.6,2001,0,75.6
549,Scottie Pippen,65.4,2001,0,62.9
550,John Stockton,60.2,2001,0,56.9
551,Reggie Miller,53.2,2001,0,49.7
552,Julius Erving,51.6,2001,0,51.6
553,Gary Payton,48.9,2001,0,43.8
554,Larry Nance,47.9,2001,0,47.9
555,Shaquille O'Neal,46.9,2001,0,0
556,Adrian Dantley,44.0,2001,0,44.0
557,Moses Malone,43.3,2001,0,43.3
558,Jeff Hornacek,43.2,2001,0,43.2
559,Horace Grant,42.8,2001,0,0
560,Michael Jordan,102.1,2002,0,99.8
561,Karl Malone,96.2,2002,0,91.8
562,Charles Barkley,93.5,2002,0,93.5
563,Kareem Abdul-Jabbar,86.0,2002,0,86.0
564,Larry Bird,79.7,2002,0,79.7
565,David Robinson,79.1,2002,0,75.7
566,Magic Johnson,77.4,2002,0,77.4
567,Hakeem Olajuwon,77.1,2002,0,76.4
568,Clyde Drexler,75.6,2002,0,75.6
569,Scottie Pippen,67.5,2002,0,65.4
570,John Stockton,63.6,2002,0,60.2
571,Reggie Miller,56.7,2002,0,53.2
572,Gary Payton,54.4,2002,0,48.9
573,Shaquille O'Neal,52.5,2002,0,46.9
574,Julius Erving,51.6,2002,0,51.6
575,Larry Nance,47.9,2002,0,47.9
576,Horace Grant,44.2,2002,0,42.8
577,Adrian Dantley,44.0,2002,0,44.0
578,Moses Malone,43.3,2002,0,43.3
579,Jeff Hornacek,43.2,2002,0,43.2
580,Michael Jordan,104.4,2003,0,102.1
581,Karl Malone,101.0,2003,0,96.2
582,Charles Barkley,93.5,2003,0,93.5
583,Kareem Abdul-Jabbar,86.0,2003,0,86.0
584,David Robinson,80.9,2003,0,79.1
585,Larry Bird,79.7,2003,0,79.7
586,Magic Johnson,77.4,2003,0,77.4
587,Hakeem Olajuwon,77.1,2003,0,77.1
588,Clyde Drexler,75.6,2003,0,75.6
589,Scottie Pippen,69.4,2003,0,67.5
590,John Stockton,65.9,2003,0,63.6
591,Reggie Miller,58.8,2003,0,56.7
592,Gary Payton,58.6,2003,0,54.4
593,Shaquille O'Neal,57.7,2003,0,52.5
594,Julius Erving,51.6,2003,0,51.6
595,Larry Nance,47.9,2003,0,47.9
596,Horace Grant,44.1,2003,0,44.2
597,Adrian Dantley,44.0,2003,0,44.0
598,Vlade Divac,43.5,2003,0,0
599,Kevin Garnett,43.5,2003,0,0
600,Michael Jordan,104.4,2004,0,104.4
601,Karl Malone,102.5,2004,0,101.0
602,Charles Barkley,93.5,2004,0,93.5
